Subject,Block,TrialType,GoTrialResponse,GoTrialCorrectResponse,StopTrialResponse,StopSignalDelay,GoRT,StopFailureRT,StopTrialCorrectResponse,response,CorrectChoiceResponse
14,9,stop,,,z,350.0,,405.0,Z,z,z
14,9,go,z,Z,,,397.0,,,z,z
14,9,stop,,,z,250.0,,372.0,M,z,m
14,9,go,z,Z,,,492.0,,,z,z
14,9,go,m,M,,,388.0,,,m,m
14,9,go,z,Z,,,492.0,,,z,z
14,9,go,z,Z,,,388.0,,,z,z
14,9,go,z,Z,,,507.0,,,z,z
14,9,stop,,,,300.0,,0.0,Z,,z
14,9,go,m,M,,,314.0,,,m,m
14,9,stop,,,z,450.0,,402.0,Z,z,z
14,9,go,m,M,,,410.0,,,m,m
14,9,go,m,M,,,498.0,,,m,m
14,9,go,m,M,,,570.0,,,m,m
14,9,go,z,Z,,,417.0,,,z,z
14,9,go,z,Z,,,425.0,,,z,z
14,9,go,z,Z,,,433.0,,,z,z
14,9,go,m,M,,,361.0,,,m,m
14,9,go,z,Z,,,401.0,,,z,z
14,9,go,z,Z,,,552.0,,,z,z
14,9,stop,,,m,300.0,,352.0,M,m,m
14,9,go,z,Z,,,376.0,,,z,z
14,9,go,m,M,,,383.0,,,m,m
14,9,go,z,Z,,,503.0,,,z,z
14,9,go,m,M,,,559.0,,,m,m
14,9,go,m,M,,,358.0,,,m,m
14,9,go,m,M,,,478.0,,,m,m
14,9,go,m,M,,,438.0,,,m,m
14,9,go,m,M,,,334.0,,,m,m
14,9,go,z,Z,,,470.0,,,z,z
14,9,go,m,M,,,398.0,,,m,m
14,9,go,z,Z,,,549.0,,,z,z
14,9,go,m,M,,,365.0,,,m,m
14,9,stop,,,m,400.0,,405.0,Z,m,z
14,9,stop,,,m,350.0,,385.0,M,m,m
14,9,go,m,M,,,377.0,,,m,m
14,9,go,z,Z,,,369.0,,,z,z
14,9,go,m,M,,,392.0,,,m,m
14,9,go,m,M,,,383.0,,,m,m
14,9,go,m,M,,,375.0,,,m,m
14,9,go,m,M,,,335.0,,,m,m
14,9,go,z,Z,,,439.0,,,z,z
14,9,go,m,M,,,415.0,,,m,m
14,9,go,m,M,,,327.0,,,m,m
14,9,go,m,M,,,334.0,,,m,m
14,9,go,z,Z,,,390.0,,,z,z
14,9,go,m,M,,,350.0,,,m,m
14,9,go,z,Z,,,438.0,,,z,z
14,9,go,z,Z,,,398.0,,,z,z
14,9,go,z,Z,,,326.0,,,z,z
14,9,go,m,M,,,445.0,,,m,m
14,9,go,m,M,,,389.0,,,m,m
14,9,stop,,,z,200.0,,364.0,Z,z,z
14,9,go,m,M,,,360.0,,,m,m
14,9,go,m,M,,,384.0,,,m,m
14,9,stop,,,z,50.0,,408.0,Z,z,z
14,9,go,m,M,,,368.0,,,m,m
14,9,go,z,Z,,,391.0,,,z,z
14,9,go,z,Z,,,367.0,,,z,z
14,9,go,m,M,,,407.0,,,m,m
14,9,go,z,Z,,,399.0,,,z,z
14,9,go,m,M,,,375.0,,,m,m
14,9,go,z,Z,,,431.0,,,z,z
14,9,stop,,,m,200.0,,374.0,M,m,m
14,9,go,z,Z,,,370.0,,,z,z
14,9,go,m,M,,,362.0,,,m,m
14,9,go,m,M,,,306.0,,,m,m
14,9,stop,,,,50.0,,0.0,Z,,z
14,9,stop,,,m,400.0,,369.0,Z,m,z
14,9,go,m,M,,,425.0,,,m,m
14,9,go,z,Z,,,432.0,,,z,z
14,9,go,m,M,,,344.0,,,m,m
14,9,go,z,Z,,,384.0,,,z,z
14,9,stop,,,m,450.0,,376.0,M,m,m
14,9,stop,,,z,350.0,,368.0,M,z,m
14,9,go,z,Z,,,440.0,,,z,z
14,9,go,m,Z,,,383.0,,,m,z
14,9,go,m,M,,,391.0,,,m,m
14,9,go,m,M,,,383.0,,,m,m
14,9,go,m,M,,,375.0,,,m,m
14,9,stop,,,z,250.0,,367.0,M,z,m
14,9,go,z,Z,,,567.0,,,z,z
14,9,go,m,M,,,381.0,,,m,m
14,9,go,m,M,,,357.0,,,m,m
14,9,stop,,,,50.0,,0.0,Z,,z
14,9,stop,,,,0.0,,0.0,M,,m
14,9,go,m,M,,,305.0,,,m,m
14,9,stop,,,,0.0,,0.0,M,,m
14,9,go,z,Z,,,389.0,,,z,z
14,9,go,m,M,,,365.0,,,m,m
14,9,go,m,M,,,356.0,,,m,m
14,9,go,z,Z,,,604.0,,,z,z
14,9,go,m,M,,,516.0,,,m,m
14,9,go,z,M,,,380.0,,,z,m
14,9,go,z,Z,,,500.0,,,z,z
14,9,go,z,Z,,,348.0,,,z,z
14,9,go,z,Z,,,579.0,,,z,z
14,9,go,z,Z,,,379.0,,,z,z
14,9,stop,,,z,500.0,,530.0,Z,z,z
14,9,go,m,M,,,346.0,,,m,m
14,9,go,m,M,,,338.0,,,m,m
14,9,go,m,M,,,474.0,,,m,m
14,9,go,m,Z,,,481.0,,,m,z
14,9,go,m,M,,,377.0,,,m,m
14,9,stop,,,z,300.0,,401.0,Z,z,z
14,9,go,m,M,,,457.0,,,m,m
14,9,go,m,M,,,369.0,,,m,m
14,9,go,z,Z,,,505.0,,,z,z
14,9,go,z,Z,,,352.0,,,z,z
14,9,go,z,Z,,,344.0,,,z,z
14,9,go,z,Z,,,352.0,,,z,z
14,9,stop,,,m,300.0,,504.0,M,m,m
14,9,stop,,,,50.0,,0.0,M,,m
14,9,go,m,M,,,391.0,,,m,m
14,9,go,m,M,,,350.0,,,m,m
14,9,stop,,,z,400.0,,470.0,Z,z,z
14,9,go,z,Z,,,610.0,,,z,z
14,9,go,z,Z,,,394.0,,,z,z
14,9,go,z,Z,,,418.0,,,z,z
14,9,stop,,,m,100.0,,490.0,M,m,m
14,9,go,z,Z,,,658.0,,,z,z
14,9,go,m,M,,,393.0,,,m,m
14,9,go,m,M,,,497.0,,,m,m
14,9,go,m,M,,,329.0,,,m,m
14,9,go,z,Z,,,529.0,,,z,z
14,9,stop,,,z,300.0,,409.0,Z,z,z
14,9,go,m,M,,,353.0,,,m,m
14,9,go,z,Z,,,503.0,,,z,z
14,9,go,m,M,,,463.0,,,m,m
14,9,stop,,,m,300.0,,343.0,M,m,m
14,9,go,z,Z,,,399.0,,,z,z
14,9,go,z,M,,,359.0,,,z,m
14,9,go,z,Z,,,654.0,,,z,z
14,9,go,m,M,,,374.0,,,m,m
14,9,go,m,M,,,414.0,,,m,m
14,9,go,m,M,,,374.0,,,m,m
14,9,stop,,,,150.0,,0.0,Z,,z
14,9,go,m,M,,,438.0,,,m,m
14,9,go,z,Z,,,365.0,,,z,z
14,9,go,m,M,,,357.0,,,m,m
14,9,go,z,Z,,,429.0,,,z,z
14,9,stop,,,,50.0,,0.0,Z,,z
14,9,stop,,,,150.0,,0.0,Z,,z
14,9,go,m,M,,,388.0,,,m,m
14,9,stop,,,z,450.0,,347.0,M,z,m
14,9,go,z,Z,,,387.0,,,z,z
14,9,go,m,M,,,347.0,,,m,m
14,9,stop,,,,50.0,,0.0,Z,,z
14,9,go,m,M,,,379.0,,,m,m
14,9,go,z,Z,,,403.0,,,z,z
14,9,go,m,M,,,458.0,,,m,m
14,9,go,m,M,,,418.0,,,m,m
14,9,go,z,Z,,,538.0,,,z,z
14,9,go,z,Z,,,290.0,,,z,z
14,9,go,m,M,,,394.0,,,m,m
14,9,go,m,M,,,290.0,,,m,m
14,9,go,z,M,,,361.0,,,z,m
14,9,go,z,Z,,,401.0,,,z,z
14,9,go,z,Z,,,408.0,,,z,z
14,9,go,z,Z,,,464.0,,,z,z
14,9,go,z,M,,,392.0,,,z,m
14,9,go,z,Z,,,607.0,,,z,z
14,9,go,z,Z,,,359.0,,,z,z
14,9,stop,,,z,400.0,,319.0,M,z,m
14,9,go,m,M,,,619.0,,,m,m
14,9,go,z,Z,,,451.0,,,z,z
14,9,go,m,M,,,299.0,,,m,m
14,9,go,m,M,,,451.0,,,m,m
14,9,go,z,Z,,,427.0,,,z,z
14,9,go,m,Z,,,450.0,,,m,z
14,9,go,m,M,,,346.0,,,m,m
14,9,stop,,,m,150.0,,354.0,M,m,m
14,9,go,m,M,,,378.0,,,m,m
14,9,go,z,Z,,,337.0,,,z,z
14,9,go,z,Z,,,360.0,,,z,z
14,9,go,z,Z,,,432.0,,,z,z
14,9,stop,,,,0.0,,0.0,Z,,z
14,9,go,z,Z,,,308.0,,,z,z
14,9,go,z,Z,,,444.0,,,z,z
14,9,go,z,M,,,340.0,,,z,m
14,9,go,m,Z,,,396.0,,,m,z
14,9,go,m,M,,,436.0,,,m,m
14,9,go,z,Z,,,571.0,,,z,z
14,9,go,m,M,,,483.0,,,m,m
14,9,go,m,M,,,395.0,,,m,m
14,9,go,m,M,,,323.0,,,m,m
14,9,go,z,Z,,,475.0,,,z,z
14,9,go,m,M,,,387.0,,,m,m
14,9,go,z,Z,,,505.0,,,z,z
14,9,go,m,M,,,385.0,,,m,m
14,9,go,m,M,,,537.0,,,m,m
14,9,go,m,Z,,,337.0,,,m,z
14,9,go,z,Z,,,521.0,,,z,z
14,9,go,z,Z,,,592.0,,,z,z
14,9,go,z,Z,,,680.0,,,z,z
14,9,go,z,Z,,,400.0,,,z,z
14,9,go,m,M,,,408.0,,,m,m
14,9,go,m,M,,,384.0,,,m,m
14,9,stop,,,z,200.0,,616.0,Z,z,z
14,9,go,m,M,,,463.0,,,m,m
14,9,go,m,M,,,407.0,,,m,m
14,9,go,m,M,,,367.0,,,m,m
14,9,stop,,,z,300.0,,471.0,Z,z,z
14,9,go,z,M,,,350.0,,,z,m
14,9,go,z,Z,,,470.0,,,z,z
14,9,go,m,M,,,365.0,,,m,m
14,9,go,z,M,,,341.0,,,z,m
14,9,go,m,M,,,445.0,,,m,m
14,9,go,z,Z,,,421.0,,,z,z
14,9,go,z,Z,,,392.0,,,z,z
14,9,go,z,Z,,,432.0,,,z,z
14,9,go,m,M,,,424.0,,,m,m
14,9,go,z,Z,,,400.0,,,z,z
14,9,go,z,Z,,,376.0,,,z,z
14,9,go,z,Z,,,336.0,,,z,z
14,9,go,m,M,,,423.0,,,m,m
14,11,go,m,M,,,456.0,,,m,m
14,11,go,z,Z,,,384.0,,,z,z
14,11,go,m,M,,,359.0,,,m,m
14,11,go,z,Z,,,558.0,,,z,z
14,11,go,m,M,,,342.0,,,m,m
14,11,go,m,M,,,286.0,,,m,m
14,11,stop,,,z,500.0,,502.0,Z,z,z
14,11,go,m,M,,,366.0,,,m,m
14,11,stop,,,,100.0,,0.0,M,,m
14,11,go,z,Z,,,397.0,,,z,z
14,11,stop,,,,100.0,,0.0,M,,m
14,11,go,z,Z,,,381.0,,,z,z
14,11,go,m,M,,,357.0,,,m,m
14,11,go,z,Z,,,349.0,,,z,z
14,11,go,m,M,,,388.0,,,m,m
14,11,stop,,,,100.0,,0.0,M,,m
14,11,go,m,M,,,372.0,,,m,m
14,11,go,m,Z,,,332.0,,,m,z
14,11,go,z,Z,,,323.0,,,z,z
14,11,go,z,Z,,,523.0,,,z,z
14,11,stop,,,z,250.0,,370.0,M,z,m
14,11,go,m,M,,,346.0,,,m,m
14,11,go,z,Z,,,402.0,,,z,z
14,11,go,m,M,,,362.0,,,m,m
14,11,stop,,,m,150.0,,386.0,M,m,m
14,11,go,z,Z,,,409.0,,,z,z
14,11,stop,,,,0.0,,0.0,M,,m
14,11,go,z,Z,,,461.0,,,z,z
14,11,go,m,M,,,373.0,,,m,m
14,11,go,m,M,,,493.0,,,m,m
14,11,go,m,M,,,389.0,,,m,m
14,11,go,m,M,,,381.0,,,m,m
14,11,stop,,,m,150.0,,308.0,M,m,m
14,11,go,z,Z,,,475.0,,,z,z
14,11,go,z,Z,,,323.0,,,z,z
14,11,go,m,M,,,411.0,,,m,m
14,11,stop,,,z,400.0,,371.0,Z,z,z
14,11,go,z,Z,,,571.0,,,z,z
14,11,go,z,Z,,,354.0,,,z,z
14,11,stop,,,z,450.0,,426.0,Z,z,z
14,11,go,z,Z,,,402.0,,,z,z
14,11,go,z,Z,,,490.0,,,z,z
14,11,go,m,M,,,466.0,,,m,m
14,11,go,z,Z,,,394.0,,,z,z
14,11,go,z,Z,,,433.0,,,z,z
14,11,stop,,,,150.0,,0.0,Z,,z
14,11,go,m,M,,,433.0,,,m,m
14,11,go,z,Z,,,393.0,,,z,z
14,11,stop,,,m,300.0,,369.0,M,m,m
14,11,go,z,Z,,,376.0,,,z,z
14,11,stop,,,,200.0,,0.0,Z,,z
14,11,go,m,M,,,347.0,,,m,m
14,11,stop,,,,0.0,,0.0,Z,,z
14,11,go,z,M,,,379.0,,,z,m
14,11,stop,,,m,400.0,,451.0,Z,m,z
14,11,go,z,M,,,399.0,,,z,m
14,11,go,z,Z,,,519.0,,,z,z
14,11,go,z,Z,,,383.0,,,z,z
14,11,stop,,,m,350.0,,439.0,M,m,m
14,11,stop,,,m,200.0,,366.0,M,m,m
14,11,go,m,M,,,314.0,,,m,m
14,11,go,m,M,,,386.0,,,m,m
14,11,go,z,Z,,,330.0,,,z,z
14,11,stop,,,m,500.0,,481.0,M,m,m
14,11,go,m,M,,,441.0,,,m,m
14,11,go,m,M,,,353.0,,,m,m
14,11,go,m,M,,,424.0,,,m,m
14,11,stop,,,,0.0,,0.0,M,,m
14,11,go,z,M,,,396.0,,,z,m
14,11,go,m,M,,,372.0,,,m,m
14,11,stop,,,z,350.0,,460.0,Z,z,z
14,11,go,m,M,,,420.0,,,m,m
14,11,go,z,Z,,,412.0,,,z,z
14,11,stop,,,,100.0,,0.0,Z,,z
14,11,stop,,,,50.0,,0.0,Z,,z
14,11,go,z,Z,,,323.0,,,z,z
14,11,go,m,M,,,427.0,,,m,m
14,11,go,z,Z,,,355.0,,,z,z
14,11,go,m,M,,,363.0,,,m,m
14,11,stop,,,m,350.0,,337.0,M,m,m
14,11,go,z,Z,,,361.0,,,z,z
14,11,go,m,M,,,529.0,,,m,m
14,11,stop,,,,150.0,,0.0,M,,m
14,11,stop,,,,250.0,,0.0,Z,,z
14,11,go,m,M,,,569.0,,,m,m
14,11,stop,,,,100.0,,0.0,M,,m
14,11,stop,,,,50.0,,0.0,M,,m
14,11,go,z,Z,,,400.0,,,z,z
14,11,go,z,Z,,,392.0,,,z,z
14,11,stop,,,z,500.0,,368.0,Z,z,z
14,11,go,z,Z,,,359.0,,,z,z
14,11,stop,,,,100.0,,0.0,Z,,z
14,11,go,m,M,,,487.0,,,m,m
14,11,go,m,M,,,446.0,,,m,m
14,11,go,m,M,,,294.0,,,m,m
14,11,go,m,M,,,350.0,,,m,m
14,11,go,m,M,,,421.0,,,m,m
14,11,go,m,M,,,317.0,,,m,m
14,11,go,m,Z,,,421.0,,,m,z
14,11,go,m,M,,,557.0,,,m,m
14,11,stop,,,m,350.0,,373.0,M,m,m
14,11,go,z,Z,,,541.0,,,z,z
14,11,stop,,,z,350.0,,356.0,M,z,m
14,11,stop,,,,0.0,,0.0,M,,m
14,11,stop,,,,50.0,,0.0,M,,m
14,11,go,m,M,,,416.0,,,m,m
14,11,go,z,Z,,,392.0,,,z,z
14,11,go,z,Z,,,496.0,,,z,z
14,11,go,z,Z,,,488.0,,,z,z
14,11,go,z,Z,,,382.0,,,z,z
14,11,go,m,M,,,486.0,,,m,m
14,11,go,z,Z,,,670.0,,,z,z
14,11,stop,,,z,200.0,,358.0,Z,z,z
14,11,stop,,,m,250.0,,402.0,Z,m,z
14,11,stop,,,m,500.0,,394.0,M,m,m
14,11,stop,,,,0.0,,0.0,Z,,z
14,11,go,z,Z,,,494.0,,,z,z
14,11,go,m,M,,,438.0,,,m,m
14,11,go,m,M,,,333.0,,,m,m
14,11,stop,,,m,350.0,,405.0,M,m,m
14,11,go,z,Z,,,365.0,,,z,z
14,11,go,m,M,,,485.0,,,m,m
14,11,go,m,M,,,461.0,,,m,m
14,11,go,z,Z,,,405.0,,,z,z
14,11,stop,,,,100.0,,0.0,M,,m
14,11,go,z,Z,,,323.0,,,z,z
14,11,go,m,M,,,395.0,,,m,m
14,11,go,m,M,,,419.0,,,m,m
14,11,go,z,Z,,,475.0,,,z,z
14,11,go,m,M,,,322.0,,,m,m
14,11,stop,,,z,500.0,,362.0,M,z,m
14,11,stop,,,m,250.0,,322.0,M,m,m
14,11,go,m,M,,,410.0,,,m,m
14,11,go,m,M,,,402.0,,,m,m
14,11,go,m,M,,,378.0,,,m,m
14,11,go,z,Z,,,465.0,,,z,z
14,11,go,z,Z,,,473.0,,,z,z
14,11,stop,,,,300.0,,0.0,Z,,z
14,11,stop,,,m,500.0,,361.0,M,m,m
14,11,go,z,Z,,,464.0,,,z,z
14,11,stop,,,,100.0,,0.0,Z,,z
14,11,go,z,M,,,383.0,,,z,m
14,11,stop,,,,0.0,,0.0,M,,m
14,11,go,m,M,,,307.0,,,m,m
14,11,go,z,Z,,,379.0,,,z,z
14,11,go,z,Z,,,451.0,,,z,z
14,11,go,m,M,,,443.0,,,m,m
14,11,go,m,M,,,323.0,,,m,m
14,11,go,z,Z,,,442.0,,,z,z
14,11,stop,,,z,400.0,,498.0,Z,z,z
14,11,go,z,Z,,,321.0,,,z,z
14,11,stop,,,z,500.0,,262.0,Z,z,z
14,11,go,z,Z,,,254.0,,,z,z
14,11,go,z,Z,,,438.0,,,z,z
14,11,go,z,Z,,,509.0,,,z,z
14,11,go,m,M,,,340.0,,,m,m
14,11,go,z,Z,,,508.0,,,z,z
14,11,go,z,M,,,340.0,,,z,m
14,11,go,m,M,,,492.0,,,m,m
14,11,go,z,M,,,452.0,,,z,m
14,11,go,m,M,,,524.0,,,m,m
14,11,go,m,M,,,371.0,,,m,m
14,11,stop,,,,100.0,,0.0,Z,,z
14,11,go,z,Z,,,483.0,,,z,z
14,11,stop,,,,0.0,,0.0,M,,m
14,11,go,z,Z,,,487.0,,,z,z
14,11,go,z,Z,,,367.0,,,z,z
14,11,go,z,Z,,,503.0,,,z,z
14,11,stop,,,z,250.0,,334.0,Z,z,z
14,11,stop,,,z,350.0,,309.0,Z,z,z
14,11,go,m,M,,,413.0,,,m,m
14,11,go,m,M,,,597.0,,,m,m
14,11,go,m,M,,,397.0,,,m,m
14,11,go,m,M,,,405.0,,,m,m
14,11,go,m,M,,,396.0,,,m,m
14,11,go,z,Z,,,468.0,,,z,z
14,11,stop,,,m,0.0,,428.0,M,m,m
14,11,go,z,Z,,,408.0,,,z,z
14,11,go,z,Z,,,400.0,,,z,z
14,11,go,z,Z,,,568.0,,,z,z
14,11,go,z,Z,,,368.0,,,z,z
14,11,go,m,Z,,,391.0,,,m,z
14,11,go,m,M,,,495.0,,,m,m
14,11,go,z,Z,,,407.0,,,z,z
14,11,go,z,M,,,350.0,,,z,m
14,11,go,m,M,,,630.0,,,m,m
14,11,go,z,Z,,,478.0,,,z,z
14,11,go,z,Z,,,581.0,,,z,z
14,11,go,z,Z,,,317.0,,,z,z
14,11,go,m,M,,,405.0,,,m,m
14,11,go,z,Z,,,397.0,,,z,z
14,11,go,z,Z,,,405.0,,,z,z
14,11,go,m,M,,,445.0,,,m,m
14,11,go,z,Z,,,388.0,,,z,z
14,11,go,z,M,,,300.0,,,z,m
14,11,go,m,M,,,324.0,,,m,m
14,11,stop,,,z,400.0,,444.0,Z,z,z
14,11,go,z,Z,,,408.0,,,z,z
14,11,go,m,Z,,,320.0,,,m,z
14,11,go,z,Z,,,391.0,,,z,z
14,11,stop,,,z,350.0,,446.0,Z,z,z
14,11,go,z,M,,,406.0,,,z,m
14,11,go,z,Z,,,414.0,,,z,z
14,11,go,m,M,,,374.0,,,m,m
14,11,go,z,Z,,,638.0,,,z,z
14,11,go,z,Z,,,358.0,,,z,z
14,11,go,z,Z,,,509.0,,,z,z
14,11,go,m,M,,,421.0,,,m,m
14,11,go,z,Z,,,541.0,,,z,z
14,11,go,z,Z,,,373.0,,,z,z
14,11,go,m,Z,,,445.0,,,m,z
14,11,go,m,M,,,373.0,,,m,m
14,11,go,m,M,,,364.0,,,m,m
14,11,go,m,M,,,468.0,,,m,m
14,11,stop,,,z,300.0,,412.0,Z,z,z
14,11,go,z,Z,,,419.0,,,z,z
14,11,go,m,M,,,411.0,,,m,m
14,11,stop,,,m,450.0,,450.0,M,m,m
14,11,stop,,,z,350.0,,458.0,Z,z,z
14,11,stop,,,,150.0,,0.0,M,,m
14,11,go,m,M,,,362.0,,,m,m
14,11,go,z,Z,,,434.0,,,z,z
14,11,go,m,M,,,474.0,,,m,m
14,11,go,m,M,,,305.0,,,m,m
14,11,go,m,M,,,313.0,,,m,m
14,11,go,m,M,,,401.0,,,m,m
14,11,go,m,M,,,329.0,,,m,m
14,11,stop,,,,100.0,,0.0,M,,m
14,11,go,z,Z,,,409.0,,,z,z
14,11,go,z,Z,,,335.0,,,z,z
14,11,go,m,Z,,,407.0,,,m,z
14,11,go,m,M,,,303.0,,,m,m
14,11,go,m,M,,,359.0,,,m,m
14,11,go,m,M,,,335.0,,,m,m
14,11,go,m,M,,,327.0,,,m,m
14,11,go,z,Z,,,430.0,,,z,z
14,11,go,z,Z,,,294.0,,,z,z
14,11,go,z,Z,,,302.0,,,z,z
14,11,go,m,M,,,422.0,,,m,m
14,11,go,z,Z,,,382.0,,,z,z
14,14,go,m,M,,,427.0,,,m,m
14,14,go,m,M,,,307.0,,,m,m
14,14,go,z,Z,,,539.0,,,z,z
14,14,stop,,,z,400.0,,387.0,Z,z,z
14,14,go,z,M,,,315.0,,,z,m
14,14,go,m,M,,,402.0,,,m,m
14,14,stop,,,,200.0,,0.0,Z,,z
14,14,stop,,,,150.0,,0.0,M,,m
14,14,go,z,Z,,,477.0,,,z,z
14,14,go,m,M,,,389.0,,,m,m
14,14,go,z,Z,,,365.0,,,z,z
14,14,go,z,Z,,,517.0,,,z,z
14,14,go,z,Z,,,365.0,,,z,z
14,14,go,m,M,,,388.0,,,m,m
14,14,go,m,M,,,492.0,,,m,m
14,14,go,m,M,,,420.0,,,m,m
14,14,stop,,,m,300.0,,380.0,Z,m,z
14,14,stop,,,z,450.0,,404.0,Z,z,z
14,14,stop,,,,150.0,,0.0,M,,m
14,14,go,z,Z,,,435.0,,,z,z
14,14,go,m,M,,,411.0,,,m,m
14,14,stop,,,m,500.0,,370.0,M,m,m
14,14,go,z,M,,,442.0,,,z,m
14,14,go,z,Z,,,482.0,,,z,z
14,14,stop,,,,0.0,,0.0,M,,m
14,14,go,m,M,,,438.0,,,m,m
14,14,go,z,Z,,,381.0,,,z,z
14,14,go,m,M,,,357.0,,,m,m
14,14,go,m,M,,,333.0,,,m,m
14,14,go,z,Z,,,405.0,,,z,z
14,14,go,z,Z,,,397.0,,,z,z
14,14,go,z,M,,,372.0,,,z,m
14,14,go,m,M,,,428.0,,,m,m
14,14,go,m,M,,,324.0,,,m,m
14,14,go,z,Z,,,428.0,,,z,z
14,14,go,m,M,,,372.0,,,m,m
14,14,go,z,Z,,,379.0,,,z,z
14,14,go,m,M,,,338.0,,,m,m
14,14,go,z,Z,,,378.0,,,z,z
14,14,stop,,,z,350.0,,322.0,Z,z,z
14,14,stop,,,m,300.0,,410.0,M,m,m
14,14,go,z,Z,,,466.0,,,z,z
14,14,go,m,M,,,410.0,,,m,m
14,14,go,z,Z,,,465.0,,,z,z
14,14,go,m,M,,,505.0,,,m,m
14,14,go,z,Z,,,433.0,,,z,z
14,14,go,m,M,,,313.0,,,m,m
14,14,go,m,M,,,369.0,,,m,m
14,14,go,m,M,,,329.0,,,m,m
14,14,go,m,M,,,304.0,,,m,m
14,14,go,m,M,,,360.0,,,m,m
14,14,go,z,Z,,,399.0,,,z,z
14,14,go,z,Z,,,423.0,,,z,z
14,14,go,z,Z,,,415.0,,,z,z
14,14,go,m,M,,,487.0,,,m,m
14,14,stop,,,z,500.0,,382.0,Z,z,z
14,14,stop,,,z,400.0,,534.0,Z,z,z
14,14,go,z,Z,,,418.0,,,z,z
14,14,go,m,M,,,394.0,,,m,m
14,14,stop,,,m,200.0,,484.0,M,m,m
14,14,stop,,,m,100.0,,442.0,M,m,m
14,14,go,m,M,,,386.0,,,m,m
14,14,go,m,M,,,409.0,,,m,m
14,14,go,z,M,,,321.0,,,z,m
14,14,stop,,,z,450.0,,441.0,Z,z,z
14,14,go,m,M,,,417.0,,,m,m
14,14,go,m,M,,,297.0,,,m,m
14,14,stop,,,m,300.0,,400.0,M,m,m
14,14,go,z,Z,,,519.0,,,z,z
14,14,stop,,,m,450.0,,575.0,M,m,m
14,14,go,z,Z,,,391.0,,,z,z
14,14,go,m,M,,,495.0,,,m,m
14,14,go,m,M,,,679.0,,,m,m
14,14,go,m,M,,,447.0,,,m,m
14,14,go,m,Z,,,374.0,,,m,z
14,14,stop,,,m,250.0,,430.0,M,m,m
14,14,stop,,,,150.0,,0.0,Z,,z
14,14,go,m,M,,,478.0,,,m,m
14,14,go,z,Z,,,470.0,,,z,z
14,14,go,m,M,,,381.0,,,m,m
14,14,go,m,M,,,341.0,,,m,m
14,14,go,z,Z,,,429.0,,,z,z
14,14,go,m,M,,,388.0,,,m,m
14,14,go,m,M,,,396.0,,,m,m
14,14,go,z,Z,,,516.0,,,z,z
14,14,go,z,M,,,411.0,,,z,m
14,14,go,m,M,,,371.0,,,m,m
14,14,go,z,Z,,,891.0,,,z,z
14,14,go,z,Z,,,563.0,,,z,z
14,14,go,m,M,,,379.0,,,m,m
14,14,go,m,M,,,371.0,,,m,m
14,14,stop,,,,150.0,,0.0,M,,m
14,14,go,z,Z,,,402.0,,,z,z
14,14,go,m,M,,,394.0,,,m,m
14,14,go,m,M,,,386.0,,,m,m
14,14,stop,,,m,450.0,,378.0,M,m,m
14,14,go,z,Z,,,386.0,,,z,z
14,14,stop,,,m,350.0,,328.0,M,m,m
14,14,go,z,Z,,,352.0,,,z,z
14,14,go,m,M,,,296.0,,,m,m
14,14,go,m,M,,,320.0,,,m,m
14,14,stop,,,z,300.0,,424.0,Z,z,z
14,14,stop,,,m,350.0,,415.0,M,m,m
14,14,go,m,M,,,439.0,,,m,m
14,14,go,z,Z,,,431.0,,,z,z
14,14,go,m,M,,,519.0,,,m,m
14,14,stop,,,,0.0,,0.0,Z,,z
14,14,stop,,,m,300.0,,379.0,M,m,m
14,14,go,z,Z,,,435.0,,,z,z
14,14,go,z,Z,,,555.0,,,z,z
14,14,go,m,M,,,562.0,,,m,m
14,14,go,z,Z,,,537.0,,,z,z
14,14,go,m,M,,,401.0,,,m,m
14,14,stop,,,z,500.0,,393.0,Z,z,z
14,14,go,m,Z,,,433.0,,,m,z
14,14,stop,,,,200.0,,0.0,M,,m
14,14,go,m,M,,,352.0,,,m,m
14,14,go,z,Z,,,568.0,,,z,z
14,14,go,m,M,,,400.0,,,m,m
14,14,stop,,,,200.0,,0.0,M,,m
14,14,stop,,,z,200.0,,464.0,Z,z,z
14,14,go,z,Z,,,407.0,,,z,z
14,14,go,z,Z,,,383.0,,,z,z
14,14,stop,,,m,300.0,,455.0,M,m,m
14,14,stop,,,m,300.0,,399.0,M,m,m
14,14,stop,,,m,350.0,,519.0,M,m,m
14,14,go,m,M,,,415.0,,,m,m
14,14,stop,,,m,500.0,,357.0,M,m,m
14,14,go,m,M,,,397.0,,,m,m
14,14,go,z,Z,,,421.0,,,z,z
14,14,go,m,M,,,333.0,,,m,m
14,14,go,m,M,,,357.0,,,m,m
14,14,go,m,M,,,365.0,,,m,m
14,14,go,m,M,,,420.0,,,m,m
14,14,go,m,M,,,732.0,,,m,m
14,14,go,m,M,,,420.0,,,m,m
14,14,go,z,Z,,,492.0,,,z,z
14,14,go,z,Z,,,372.0,,,z,z
14,14,go,m,M,,,396.0,,,m,m
14,14,go,z,Z,,,387.0,,,z,z
14,14,go,z,Z,,,539.0,,,z,z
14,14,go,z,Z,,,419.0,,,z,z
14,14,go,z,Z,,,394.0,,,z,z
14,14,go,m,M,,,418.0,,,m,m
